"","nome","classe","bolsa","ativo","estado","codigo","cnpj","setor_bovespa","seg_bovespa","seg_listagem","setor_econo","date","total_assets","gross_margin","roe","roa","mktcap","pe","cap_str","fin_turn","oper_turn","grossdebt_assets","ebitda_finexp","netdebt_pl","ebit_gdebt","liq_ratio","curr_ratio","quick_ratio","return","capex","neg","sharpe","var","beta","vol"
"615","Cabinda Part","ON","Bovespa","Ação","ativo","CABI3B","04030182000102","Outros","Outros","Tradicional","Outros",2020-12-31,95000,NA,-140,-110.52631579,NA,NA,21.052631579,NA,NA,0,NA,-117.33333333,NA,4.75,4.75,4.75,NA,0,NA,NA,NA,NA,NA
"616","Cabinda Part","ON","Bovespa","Ação","ativo","CABI3B","04030182000102","Outros","Outros","Tradicional","Outros",2021-12-31,79000,NA,-243.1372549,-156.96202532,NA,NA,35.443037975,NA,NA,0,NA,-150.98039216,NA,2.8214285714,2.8214285714,2.8214285714,NA,0,NA,NA,NA,NA,NA
"617","Cabinda Part","ON","Bovespa","Ação","ativo","CABI3B","04030182000102","Outros","Outros","Tradicional","Outros",2022-12-31,58000,NA,-529.16666667,-218.96551724,NA,NA,58.620689655,NA,NA,0,NA,-233.33333333,NA,1.7058823529,1.7058823529,1.7058823529,NA,0,NA,NA,NA,NA,NA
"618","Cabinda Part","ON","Bovespa","Ação","ativo","CABI3B","04030182000102","Outros","Outros","Tradicional","Outros",2023-12-31,40000,NA,-264.70588235,-225,NA,NA,15,NA,NA,0,NA,-114.70588235,NA,6.6666666667,6.6666666667,6.6666666667,NA,0,NA,NA,NA,NA,NA
"619","Caixa Seguri","ON","Bovespa","Ação","ativo","CXSE3","22543331000100","Financeiro","Seguradoras","Novo Mercado","Finanças e Seguros",2018-12-31,4489179000,NA,31.083154048,28.932907331,NA,NA,6.9177237085,NA,NA,0,NA,-9.4204559868,NA,2.2257067323,2.2296052334,2.2296052334,NA,-136096000,NA,NA,NA,NA,NA
"620","Caixa Seguri","ON","Bovespa","Ação","ativo","CXSE3","22543331000100","Financeiro","Seguradoras","Novo Mercado","Finanças e Seguros",2019-12-31,4674549000,NA,32.09608884,31.609616243,NA,NA,1.5156756299,NA,NA,0,NA,-5.425486207,NA,8.4183709475,8.508617,8.508617,NA,-136096000,NA,NA,NA,NA,NA
"621","Caixa Seguri","ON","Bovespa","Ação","ativo","CXSE3","22543331000100","Financeiro","Seguradoras","Novo Mercado","Finanças e Seguros",2020-12-31,5416716000,NA,29.879779201,28.357717111,NA,NA,5.0939536058,NA,NA,0,NA,-9.7597431991,NA,3.2189073118,3.2278429947,3.2278429947,NA,-136096000,NA,NA,NA,NA,NA
"622","Caixa Seguri","ON","Bovespa","Ação","ativo","CXSE3","22543331000100","Financeiro","Seguradoras","Novo Mercado","Finanças e Seguros",2021-12-31,9457308000,NA,19.475330054,18.709478427,NA,NA,3.9324192466,NA,NA,0,2415.9560048,-8.5128162118,NA,2.4517169892,2.4572314077,2.4572314077,NA,-136096000,NA,NA,NA,NA,NA
"623","Caixa Seguri","ON","Bovespa","Ação","ativo","CXSE3","22543331000100","Financeiro","Seguradoras","Novo Mercado","Finanças e Seguros",2022-12-31,10655114000,NA,17.958078257,17.795698854,25080000000,13.226787725,0.9042136948,NA,NA,0,436.76491718,-3.4319815122,NA,10.082619751,10.212708692,10.212708692,NA,-136096000,0.14318357042,NA,NA,NA,NA
"624","Caixa Seguri","ON","Bovespa","Ação","ativo","CXSE3","22543331000100","Financeiro","Seguradoras","Novo Mercado","Finanças e Seguros",2023-12-31,11709268000,NA,27.117362738,25.217972635,25050000000,8.4833583939,7.0043319532,NA,NA,0,6729.0688259,-8.430990516,NA,2.0325547823,2.0394682914,2.0394682914,7.7398407879,-136096000,0.11023944496,0.024042866801,3.2644499763,3.2644499763,3.2644499763
"625","Cambuci","ON","Bovespa","Ação","ativo","CAMB3","61088894000108","Consumo cíclico","Calçados","Tradicional","Textil",2018-12-31,221653000,39.548453735,666.37892543,20.200042409,33153000,NA,96.968685287,143.47462199,189.10981485,47.606844933,0.68896679836,1382.2890311,18.902219442,0.75140740879,0.75835519629,0.47772341582,NA,4953000,NA,NA,NA,NA,NA
"626","Cambuci","ON","Bovespa","Ação","ativo","CAMB3","61088894000108","Consumo cíclico","Calçados","Tradicional","Textil",2019-12-31,214940000,40.811914873,69.081404033,7.746347818,107554500,NA,88.786638132,124.97211186,173.853901,30.130734158,0.89030037392,220.73271928,44.681376712,0.82630293757,0.84848076232,0.5656238763,NA,4953000,NA,NA,NA,NA,NA
"627","Cambuci","ON","Bovespa","Ação","ativo","CAMB3","61088894000108","Consumo cíclico","Calçados","Tradicional","Textil",2020-12-31,243235000,44.057843119,27.323113526,8.3096593829,287563548,13.690071493,69.587436019,154.9582263,189.08447345,32.533558082,1.4161720835,94.734636494,47.949654379,0.94348964026,1.1260220278,0.75649963763,NA,4953000,0.000032176933207,NA,NA,NA,NA
"628","Cambuci","ON","Bovespa","Ação","ativo","CAMB3","61088894000108","Consumo cíclico","Calçados","Tradicional","Textil",2021-12-31,281584000,45.001565505,22.707076955,7.8225325302,238707453.6,10.82826321,65.550244332,176.33750148,246.34075457,25.437169726,1.0324063107,67.356321839,22.139695925,1.0735511624,0.95486604702,0.67833971205,-17.226277372,4953000,0.0054910551035,-0.003904150251,6.8218458473,6.8218458473,6.8218458473
"629","Cambuci","ON","Bovespa","Ação","ativo","CAMB3","61088894000108","Consumo cíclico","Calçados","Tradicional","Textil",2022-12-31,318749000,46.888353922,22.076779056,8.6563408826,208416144.4,7.5763193774,60.789837772,129.86545181,192.17661869,30.73672388,1.414668455,73.704213407,36.838720872,1.1700495956,1.0787969827,0.83829148026,-13.051146384,4953000,0.0025214135595,-0.18331303224,4.6217097032,4.6217097032,4.6217097032
"630","Cambuci","ON","Bovespa","Ação","ativo","CAMB3","61088894000108","Consumo cíclico","Calçados","Tradicional","Textil",2023-12-31,386493000,44.981199081,33.160739853,14.681507815,272800924.5,4.8428864848,55.726235663,120.33765531,156.18536791,28.886681001,2.1131638742,57.841802297,79.874602535,1.2715040533,1.6978421272,1.2028771637,36.637611488,4953000,0.001569850888,0.76898428442,4.7615675787,4.7615675787,4.7615675787
"631","Camil","ON","Bovespa","Ação","ativo","CAML3","64904295000103","Consumo não cíclico","Alimentos diversos","Novo Mercado","Alimentos e Beb",2018-12-31,NA,NA,NA,NA,3210706189.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95380000,0.062297562786,NA,NA,NA,NA
"632","Camil","ON","Bovespa","Ação","ativo","CAML3","64904295000103","Consumo não cíclico","Alimentos diversos","Novo Mercado","Alimentos e Beb",2019-12-31,NA,NA,NA,NA,2849823650.3,8.4487524049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.8302756539,95380000,0.093832307981,-0.27531592818,3.3588934947,3.3588934947,3.3588934947
"633","Camil","ON","Bovespa","Ação","ativo","CAML3","64904295000103","Consumo não cíclico","Alimentos diversos","Novo Mercado","Alimentos e Beb",2020-12-31,NA,NA,NA,NA,3333700000,14.102402937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.079848631,95380000,0.083935459228,1.0476299681,2.8736489589,2.8736489589,2.8736489589
"634","Camil","ON","Bovespa","Ação","ativo","CAML3","64904295000103","Consumo não cíclico","Alimentos diversos","Novo Mercado","Alimentos e Beb",2021-12-31,NA,NA,NA,NA,4075336368,8.8803595105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.355485372,95380000,0.10652305617,0.93229588804,3.9912744509,3.9912744509,3.9912744509
"635","Camil","ON","Bovespa","Ação","ativo","CAML3","64904295000103","Consumo não cíclico","Alimentos diversos","Novo Mercado","Alimentos e Beb",2022-12-31,NA,NA,NA,NA,4119713630,9.9039576134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3757463726,95380000,0.084330526649,0.19541472794,3.2994762339,3.2994762339,3.2994762339
"636","Camil","ON","Bovespa","Ação","ativo","CAML3","64904295000103","Consumo não cíclico","Alimentos diversos","Novo Mercado","Alimentos e Beb",2023-12-31,NA,NA,NA,NA,2898111780,6.181255384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.368010781,95380000,0.086623769014,-0.6372706843,4.3247317058,4.3247317058,4.3247317058
"637","Carrefour BR","ON","Bovespa","Ação","ativo","CRFB3","75315333000109","Consumo não cíclico","Alimentos","Novo Mercado","Comércio",2018-12-31,33878000000,20.399761337,13.03652968,5.0563787709,30209623866,17.816908743,61.213767047,-32.280004809,52.361326426,7.3115296062,3.4981515712,-17.754946728,125.31287848,1.0390587328,1.0291083272,0.72211987227,NA,1569000000,0.34106068774,NA,NA,NA,NA
"638","Carrefour BR","ON","Bovespa","Ação","ativo","CRFB3","75315333000109","Consumo não cíclico","Alimentos","Novo Mercado","Comércio",2019-12-31,36677000000,20.9722299,13.262618352,5.0794776018,35880392823,21.596931307,61.700793413,3.1304225599,90.62470974,5.2158028192,7.2055555556,-21.499252509,162.93779404,1.0352629253,1.0687925475,0.762331303,21.389472283,1569000000,0.42777745988,0.66999145164,3.0395830672,3.0395830672,3.0395830672
"639","Carrefour BR","ON","Bovespa","Ação","ativo","CRFB3","75315333000109","Consumo não cíclico","Alimentos","Novo Mercado","Comércio",2020-12-31,44912000000,20.72622536,9.0309418565,2.9568934806,46341708237,45.725085697,67.258193801,10.567132004,102.70868403,9.9839686498,5.6398243045,-7.6504590275,62.020517395,0.96447843215,1.1044917493,0.80791664589,30.705969611,1569000000,0.44208231941,1.0792179356,2.6981155555,2.6981155555,2.6981155555
"640","Carrefour BR","ON","Bovespa","Ação","ativo","CRFB3","75315333000109","Consumo não cíclico","Alimentos","Novo Mercado","Comércio",2021-12-31,51824000000,19.550224045,16.68524494,5.4878048781,38493009580,14.409698596,67.109833282,12.143548825,102.80197426,11.149274467,3.6647020301,0.62188325027,77.950848044,0.96403001812,1.0280339806,0.71618122977,-15.877744503,1569000000,0.49256448369,-0.27449884056,4.221913988,4.221913988,4.221913988
"641","Carrefour BR","ON","Bovespa","Ação","ativo","CRFB3","75315333000109","Consumo não cíclico","Alimentos","Novo Mercado","Comércio",2022-12-31,58924000000,19.132872889,18.297455969,5.7124431471,30276428138,9.6295537365,68.780123549,18.979193132,107.43470009,15.324825198,3.2798758407,11.078495325,56.666666667,0.94998519542,1.0605998074,0.75835740817,-17.642983527,1569000000,0.36490663164,-0.56483808871,3.2166384858,3.2166384858,3.2166384858
"642","Carrefour BR","ON","Bovespa","Ação","ativo","CRFB3","75315333000109","Consumo não cíclico","Alimentos","Novo Mercado","Comércio",2023-12-31,92295000000,19.097093984,9.1769244902,2.1647976597,31092172691,17.498115624,76.4104231,18.503693554,107.77172253,20.663091175,1.5402591393,36.652581297,25.866498873,0.73950342441,0.9148635634,0.65177100053,-1.158146227,1569000000,0.39788871606,-0.16544875788,3.7585186476,3.7585186476,3.7585186476
"643","Casan","ON","Bovespa","Ação","ativo","CASN3","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2018-12-31,3226243000,55.939447611,-2.1794382195,-0.88269854441,NA,NA,59.498804027,64.991941329,101.72503439,36.025215708,0.35971530684,73.548501646,3.039592656,0.39579782202,1.3682595442,1.2692148623,NA,197144000,0.00000037077357356,NA,NA,NA,NA
"644","Casan","ON","Bovespa","Ação","ativo","CASN3","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2019-12-31,3326896000,55.777521482,-9.5679899076,-3.583670785,NA,NA,62.545207304,66.917772429,99.603322925,34.833670785,-0.45170133089,85.954616149,-5.7870530167,0.3482492909,0.8683339348,0.780029496,NA,197144000,NA,NA,NA,NA,NA
"645","Casan","ON","Bovespa","Ação","ativo","CASN3","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2020-12-31,3559018000,55.07827235,9.5212714333,3.3628939219,NA,NA,64.680201112,65.528474103,99.391635604,36.450644532,2.4683931318,87.647549239,20.910516964,0.35003996559,1.3227446249,1.2051397433,NA,197144000,0.00000077081636926,NA,NA,NA,NA
"646","Casan","ON","Bovespa","Ação","ativo","CASN3","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2021-12-31,3767464000,50.849495357,8.4962734782,2.9861997354,NA,NA,64.852829383,74.761430106,98.525795264,39.073843838,3.2557393913,101.15107196,18.832234105,0.30334747128,0.87090206267,0.7859566318,NA,197144000,0.000000082037468962,NA,NA,NA,NA
"647","Casan","ON","Bovespa","Ação","ativo","CASN3","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2022-12-31,3907671000,49.621809026,8.0712446583,3.4534637128,NA,NA,57.212748975,78.907671639,103.34108631,36.398202407,4.2113751291,79.414468431,19.587336763,0.33042475553,1.0819203282,0.9340368684,NA,197144000,0.00000016182120405,NA,NA,NA,NA
"648","Casan","ON","Bovespa","Ação","ativo","CASN3","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2023-12-31,4343394000,44.371487499,4.9432777817,2.1179289744,NA,NA,57.155372043,64.455753195,129.59147205,38.582293018,2.7105303518,87.239045822,14.095696275,0.30609071643,0.75570053853,0.56971443341,NA,197144000,0.000000049013372932,NA,NA,NA,NA
"649","Casan","PN","Bovespa","Ação","ativo","CASN4","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2018-12-31,3226243000,55.939447611,-2.1794382195,-0.88269854441,NA,NA,59.498804027,64.991941329,101.72503439,36.025215708,0.35971530684,73.548501646,3.039592656,0.39579782202,1.3682595442,1.2692148623,NA,197144000,NA,NA,NA,NA,NA
"650","Casan","PN","Bovespa","Ação","ativo","CASN4","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2019-12-31,3326896000,55.777521482,-9.5679899076,-3.583670785,NA,NA,62.545207304,66.917772429,99.603322925,34.833670785,-0.45170133089,85.954616149,-5.7870530167,0.3482492909,0.8683339348,0.780029496,NA,197144000,0.00000057040057145,NA,NA,NA,NA
"651","Casan","PN","Bovespa","Ação","ativo","CASN4","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2020-12-31,3559018000,55.07827235,9.5212714333,3.3628939219,NA,NA,64.680201112,65.528474103,99.391635604,36.450644532,2.4683931318,87.647549239,20.910516964,0.35003996559,1.3227446249,1.2051397433,NA,197144000,0.0000010959548392,NA,NA,NA,NA
"652","Casan","PN","Bovespa","Ação","ativo","CASN4","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2021-12-31,3767464000,50.849495357,8.4962734782,2.9861997354,NA,NA,64.852829383,74.761430106,98.525795264,39.073843838,3.2557393913,101.15107196,18.832234105,0.30334747128,0.87090206267,0.7859566318,NA,197144000,0.000000054797425195,NA,NA,NA,NA
"653","Casan","PN","Bovespa","Ação","ativo","CASN4","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2022-12-31,3907671000,49.621809026,8.0712446583,3.4534637128,NA,NA,57.212748975,78.907671639,103.34108631,36.398202407,4.2113751291,79.414468431,19.587336763,0.33042475553,1.0819203282,0.9340368684,NA,197144000,NA,NA,NA,NA,NA
"654","Casan","PN","Bovespa","Ação","ativo","CASN4","82508433000117","Utilidade pública","Água e saneamento","Tradicional","Outros",2023-12-31,4343394000,44.371487499,4.9432777817,2.1179289744,NA,NA,57.155372043,64.455753195,129.59147205,38.582293018,2.7105303518,87.239045822,14.095696275,0.30609071643,0.75570053853,0.56971443341,NA,197144000,NA,NA,NA,NA,NA
"655","Casas Bahia","ON","Bovespa","Ação","ativo","BHIA3","33041260065290","Consumo cíclico","Eletrodomésticos","Novo Mercado","Comércio",2018-12-31,19931000000,31.84118334,6.5900642109,0.97837539511,10544103100,52.513424747,85.153780543,-12.928469501,145.91561959,21.067683508,NA,21.628928692,24.815432246,1.0126090031,0.87148059952,0.56478498389,121.04097993,351000000,0.0024856415,2.7130526137,5.3507510001,5.3507510001,5.3507510001
"656","Casas Bahia","ON","Bovespa","Ação","ativo","BHIA3","33041260065290","Consumo cíclico","Eletrodomésticos","Novo Mercado","Comércio",2019-12-31,21056000000,29.326351753,-10.582639714,-1.2680471125,5679356170,-21.258860547,88.017667173,-23.002789987,140.66280825,20.891907295,NA,27.269124059,8.0245510343,0.9751254519,0.91021505376,0.58944892473,-44.558710188,351000000,0.055378612099,-0.65408805171,6.1427408251,6.1427408251,6.1427408251
"657","Casas Bahia","ON","Bovespa","Ação","ativo","BHIA3","33041260065290","Consumo cíclico","Eletrodomésticos","Novo Mercado","Comércio",2020-12-31,24424000000,28.622100955,-247.92387543,-5.8671798231,14510422010,-10.100586019,97.63347527,18.397867612,161.47781519,24.160661644,NA,784.94809689,-17.658024064,0.7558919735,0.79145744613,0.50130299371,154.44191344,351000000,1.4421150245,3.4515607595,5.3319093309,5.3319093309,5.3319093309
"658","Casas Bahia","ON","Bovespa","Ação","ativo","BHIA3","33041260065290","Consumo cíclico","Eletrodomésticos","Novo Mercado","Comércio",2021-12-31,33056000000,32.753191931,16.792105703,3.0372700871,25808198720,23.553073566,81.912512101,68.428805817,212.89188789,27.516940949,NA,102.22445225,17.799032542,0.98626140267,1.0406011786,0.70670919608,44.673231871,351000000,3.8445583796,1.2926280969,9.4267372586,9.4267372586,9.4267372586
"659","Casas Bahia","ON","Bovespa","Ação","ativo","BHIA3","33041260065290","Consumo cíclico","Eletrodomésticos","Novo Mercado","Comércio",2022-12-31,35340000000,30.185442895,-5.2687599787,-0.84040747029,8379693000,-28.23104378,84.049235993,70.411347974,199.74567024,26.661007357,NA,135.55082491,-3.6404160475,0.94108339225,0.98859559886,0.60566472132,-67.512376238,351000000,1.6350547768,-1.1591058318,5.7455121847,5.7455121847,5.7455121847
"660","Casas Bahia","ON","Bovespa","Ação","ativo","BHIA3","33041260065290","Consumo cíclico","Eletrodomésticos","Novo Mercado","Comércio",2023-12-31,35574000000,31.037607612,-6.4723694171,-0.96137628605,3792806400,-11.131165066,85.146455276,37.406848136,171.01300545,26.361949739,NA,139.26949281,12.380038387,0.92611422912,0.86698734177,0.58475949367,-54.285714286,351000000,0.90285802196,-0.64613137441,7.5753447313,7.5753447313,7.5753447313
